PROVIDERID,ProviderName,INTAKEID,YEAR,COMMENCEMENTDATE,ENDDATE,ORIENTATIONDATE,APPLICATIONDEADLINE,ISOPEN,TENTATIVE
,South Australian Institute of Business and Technology (SAIBT),SN_I_0262,2025,7/31/2025,12/31/2025,12/31/2025,,YES,NO
,South Australian Institute of Business and Technology (SAIBT),SN_I_0263,2025,8/11/2025,12/5/2025,12/5/2025,,YES,NO
,South Australian Institute of Business and Technology (SAIBT),SN_I_0264,2025,8/25/2025,9/26/2025,9/26/2025,,YES,NO
,South Australian Institute of Business and Technology (SAIBT),SN_I_0265,2025,10/7/2025,11/7/2025,11/7/2025,,YES,NO
,South Australian Institute of Business and Technology (SAIBT),SN_I_0266,2025,10/13/2025,1/30/2026,1/30/2026,,YES,NO
,South Australian Institute of Business and Technology (SAIBT),SN_I_0267,2025,11/10/2025,12/12/2025,12/12/2025,,YES,NO
SN_P_0024,Sydney Institute of Business and Technology (SIBT),SN_I_0268,2025,10/27/2025,1/30/2026,1/30/2026,,YES,NO
SN_P_0024,Sydney Institute of Business and Technology (SIBT),SN_I_0269,2025,10/27/2025,1/30/2026,1/30/2026,,YES,NO
SN_P_0031,Torrens University Australia,SN_I_0270,2025,7/7/2025,9/14/2025,9/14/2025,,YES,NO
SN_P_0031,Torrens University Australia,SN_I_0271,2025,7/7/2025,9/14/2025,9/14/2025,,YES,NO
SN_P_0031,Torrens University Australia,SN_I_0272,2025,7/14/2025,8/24/2025,8/24/2025,,YES,NO
SN_P_0031,Torrens University Australia,SN_I_0273,2025,8/4/2025,12/7/2025,12/7/2025,,YES,NO
SN_P_0031,Torrens University Australia,SN_I_0274,2025,8/4/2025,9/7/2025,9/7/2025,,YES,NO
SN_P_0031,Torrens University Australia,SN_I_0275,2025,8/25/2025,1/11/2026,1/11/2026,,YES,NO
SN_P_0031,Torrens University Australia,SN_I_0276,2025,9/8/2025,10/12/2025,10/12/2025,,YES,NO
SN_P_0031,Torrens University Australia,SN_I_0277,2025,9/15/2025,12/7/2025,12/7/2025,,YES,NO
SN_P_0031,Torrens University Australia,SN_I_0278,2025,9/15/2025,12/7/2025,12/7/2025,,YES,NO
SN_P_0031,Torrens University Australia,SN_I_0279,2025,9/29/2025,2/15/2026,2/15/2026,,YES,NO
SN_P_0031,Torrens University Australia,SN_I_0280,2025,9/29/2025,12/7/2025,12/7/2025,,YES,NO
SN_P_0031,Torrens University Australia,SN_I_0281,2025,9/29/2025,12/7/2025,12/7/2025,,YES,NO
SN_P_0031,Torrens University Australia,SN_I_0282,2025,10/13/2025,2/8/2026,2/8/2026,,YES,NO
SN_P_0031,Torrens University Australia,SN_I_0283,2025,10/13/2025,11/16/2025,11/16/2025,,YES,NO
SN_P_0031,Torrens University Australia,SN_I_0284,2025,10/27/2025,3/15/2026,3/15/2026,,YES,NO
SN_P_0031,Torrens University Australia,SN_I_0285,2025,11/3/2025,2/8/2026,2/8/2026,,YES,NO
SN_P_0031,Torrens University Australia,SN_I_0286,2025,11/17/2025,12/21/2025,12/21/2025,,YES,NO
SN_P_0031,Torrens University Australia,SN_I_0287,2025,11/24/2025,4/12/2026,4/12/2026,,YES,NO
,University of Adelaide,SN_I_0288,2025,7/14/2025,9/26/2025,9/26/2025,,YES,NO
,University of Adelaide,SN_I_0289,2025,7/21/2025,8/22/2025,8/22/2025,,YES,NO
,University of Adelaide,SN_I_0290,2025,7/28/2025,12/16/2025,12/16/2025,,YES,NO
,University of Adelaide,SN_I_0291,2025,8/25/2025,9/26/2025,9/26/2025,,YES,NO
,University of Adelaide,SN_I_0292,2025,9/1/2025,10/3/2025,10/3/2025,,YES,NO
,University of Adelaide,SN_I_0293,2025,9/8/2025,11/28/2025,11/28/2025,,YES,NO
,University of Adelaide,SN_I_0294,2025,9/29/2025,12/12/2025,12/12/2025,,YES,NO
,University of Adelaide,SN_I_0295,2025,10/7/2025,11/7/2025,11/7/2025,,YES,NO
,University of Adelaide,SN_I_0296,2025,11/17/2025,12/19/2025,12/19/2025,,YES,NO
SN_P_0014,University of Canberra,SN_I_0297,2025,7/7/2025,8/8/2025,8/8/2025,,YES,NO
SN_P_0014,University of Canberra,SN_I_0298,2025,7/7/2025,8/24/2025,8/24/2025,,YES,NO
SN_P_0014,University of Canberra,SN_I_0299,2025,7/28/2025,9/12/2025,9/12/2025,,YES,NO
SN_P_0014,University of Canberra,SN_I_0300,2025,7/28/2025,12/31/2025,12/31/2025,,YES,NO
SN_P_0014,University of Canberra,SN_I_0301,2025,8/4/2025,9/19/2025,9/19/2025,,YES,NO
SN_P_0014,University of Canberra,SN_I_0302,2025,8/11/2025,9/12/2025,9/12/2025,,YES,NO
SN_P_0014,University of Canberra,SN_I_0303,2025,8/14/2025,11/10/2025,11/10/2025,,YES,NO
SN_P_0014,University of Canberra,SN_I_0304,2025,9/1/2025,10/19/2025,10/19/2025,,YES,NO
SN_P_0014,University of Canberra,SN_I_0305,2025,9/15/2025,12/19/2025,12/19/2025,,YES,NO
SN_P_0014,University of Canberra,SN_I_0306,2025,9/29/2025,10/31/2025,10/31/2025,,YES,NO
SN_P_0014,University of Canberra,SN_I_0307,2025,9/29/2025,11/21/2025,11/21/2025,,YES,NO
SN_P_0014,University of Canberra,SN_I_0308,2025,10/6/2025,11/21/2025,11/21/2025,,YES,NO
SN_P_0014,University of Canberra,SN_I_0309,2025,10/7/2025,1/30/2026,1/30/2026,,YES,NO
SN_P_0014,University of Canberra,SN_I_0310,2025,10/27/2025,12/14/2025,12/14/2025,,YES,NO
SN_P_0014,University of Canberra,SN_I_0311,2025,11/10/2025,12/12/2025,12/12/2025,,YES,NO
SN_P_0014,University of Canberra,SN_I_0312,2025,11/13/2025,12/15/2025,12/15/2025,,YES,NO
SN_P_0014,University of Canberra,SN_I_0313,2025,11/24/2025,1/23/2026,1/23/2026,,YES,NO
SN_P_0014,University of Canberra,SN_I_0314,2025,12/1/2025,1/30/2026,1/30/2026,,YES,NO
SN_P_0014,University of Canberra,SN_I_0315,2025,12/29/2025,1/30/2026,1/30/2026,,YES,NO
,"University of Canberra, Sydney Hills",SN_I_0316,2025,7/28/2025,12/31/2025,12/31/2025,,YES,NO
SN_P_0019,University of Tasmania (UTAS),SN_I_0317,2025,7/1/2025,12/31/2025,12/31/2025,,YES,NO
SN_P_0019,University of Tasmania (UTAS),SN_I_0318,2025,7/14/2025,8/15/2025,8/15/2025,,YES,NO
SN_P_0019,University of Tasmania (UTAS),SN_I_0319,2025,7/21/2025,9/28/2025,9/28/2025,,YES,NO
SN_P_0019,University of Tasmania (UTAS),SN_I_0320,2025,7/21/2025,12/31/2025,12/31/2025,,YES,NO
SN_P_0019,University of Tasmania (UTAS),SN_I_0321,2025,8/18/2025,9/19/2025,9/19/2025,,YES,NO
SN_P_0019,University of Tasmania (UTAS),SN_I_0322,2025,9/15/2025,12/14/2025,12/14/2025,,YES,NO
SN_P_0019,University of Tasmania (UTAS),SN_I_0323,2025,9/29/2025,10/31/2025,10/31/2025,,YES,NO
SN_P_0019,University of Tasmania (UTAS),SN_I_0324,2025,10/13/2025,1/23/2026,1/23/2026,,YES,NO
SN_P_0019,University of Tasmania (UTAS),SN_I_0325,2025,10/27/2025,1/11/2026,1/11/2026,,YES,NO
SN_P_0019,University of Tasmania (UTAS),SN_I_0326,2025,11/3/2025,12/5/2025,12/5/2025,,YES,NO
SN_P_0019,University of Tasmania (UTAS),SN_I_0327,2025,11/17/2025,2/15/2026,2/15/2026,,YES,NO
,"University of Tasmania, Melbourne and Sydney Study Centres",SN_I_0328,2025,7/21/2025,12/30/2025,12/30/2025,,YES,NO
SN_P_0020,UTS College,SN_I_0329,2025,7/17/2025,9/26/2025,9/26/2025,,YES,NO
SN_P_0020,UTS College,SN_I_0330,2025,7/21/2025,12/31/2025,12/31/2025,,YES,NO
SN_P_0020,UTS College,SN_I_0331,2025,7/21/2025,12/31/2025,12/31/2025,,YES,NO
SN_P_0020,UTS College,SN_I_0332,2025,7/21/2025,12/31/2025,12/31/2025,,YES,NO
SN_P_0020,UTS College,SN_I_0333,2025,9/22/2025,12/19/2025,12/19/2025,,YES,NO
SN_P_0020,UTS College,SN_I_0334,2025,9/22/2025,12/19/2025,12/19/2025,,YES,NO
SN_P_0020,UTS College,SN_I_0335,2025,9/25/2025,12/5/2025,12/5/2025,,YES,NO
SN_P_0020,UTS College,SN_I_0336,2025,12/4/2025,2/27/2026,2/27/2026,,YES,NO
,"Victoria University, Brisbane and Sydney",SN_I_0337,2025,7/28/2025,9/19/2025,9/19/2025,,YES,NO
,"Victoria University, Brisbane and Sydney",SN_I_0338,2025,7/28/2025,8/22/2025,8/22/2025,,YES,NO
,"Victoria University, Brisbane and Sydney",SN_I_0339,2025,8/25/2025,9/19/2025,9/19/2025,,YES,NO
,"Victoria University, Brisbane and Sydney",SN_I_0340,2025,9/29/2025,11/21/2025,11/21/2025,,YES,NO
,"Victoria University, Brisbane and Sydney",SN_I_0341,2025,9/29/2025,10/24/2025,10/24/2025,,YES,NO
,"Victoria University, Brisbane and Sydney",SN_I_0342,2025,10/27/2025,11/21/2025,11/21/2025,,YES,NO
,"Victoria University, Brisbane and Sydney",SN_I_0343,2025,11/24/2025,6/2/2026,6/2/2026,,YES,NO
SN_P_0021,Western Sydney University,SN_I_0344,2025,7/21/2025,11/30/2025,11/30/2025,,YES,NO
SN_P_0021,Western Sydney University,SN_I_0345,2025,7/21/2025,1/31/2026,1/31/2026,,YES,NO
SN_P_0021,Western Sydney University,SN_I_0346,2025,7/21/2025,1/31/2026,1/31/2026,,YES,NO
SN_P_0021,Western Sydney University,SN_I_0347,2025,7/28/2025,9/5/2025,9/5/2025,,YES,NO
SN_P_0021,Western Sydney University,SN_I_0348,2025,8/18/2025,11/30/2025,11/30/2025,,YES,NO
SN_P_0021,Western Sydney University,SN_I_0349,2025,8/25/2025,12/31/2025,12/31/2025,,YES,NO
SN_P_0021,Western Sydney University,SN_I_0350,2025,9/8/2025,11/28/2025,11/28/2025,,YES,NO
SN_P_0021,Western Sydney University,SN_I_0351,2025,9/8/2025,11/14/2025,11/14/2025,,YES,NO
SN_P_0021,Western Sydney University,SN_I_0352,2025,9/11/2025,12/25/2025,12/25/2025,,YES,NO
SN_P_0021,Western Sydney University,SN_I_0353,2025,9/15/2025,11/28/2025,11/28/2025,,YES,NO
SN_P_0021,Western Sydney University,SN_I_0354,2025,9/15/2025,11/28/2025,11/28/2025,,YES,NO
SN_P_0021,Western Sydney University,SN_I_0355,2025,10/6/2025,11/14/2025,11/14/2025,,YES,NO
SN_P_0021,Western Sydney University,SN_I_0356,2025,10/20/2025,11/14/2025,11/14/2025,,YES,NO
SN_P_0021,Western Sydney University,SN_I_0357,2025,10/27/2025,2/8/2026,2/8/2026,,YES,NO
SN_P_0021,Western Sydney University,SN_I_0358,2025,10/27/2025,2/6/2026,2/6/2026,,YES,NO
SN_P_0021,Western Sydney University,SN_I_0359,2025,11/17/2025,2/6/2026,2/6/2026,,YES,NO
SN_P_0032,Western Sydney University International College,SN_I_0360,2025,7/21/2025,2/1/2026,2/1/2026,,YES,NO
SN_P_0032,Western Sydney University International College,SN_I_0361,2025,9/8/2025,11/16/2025,11/16/2025,,YES,NO
SN_P_0032,Western Sydney University International College,SN_I_0362,2025,9/8/2025,11/16/2025,11/16/2025,,YES,NO
SN_P_0032,Western Sydney University International College,SN_I_0363,2025,9/8/2025,11/14/2025,11/14/2025,,YES,NO
SN_P_0032,Western Sydney University International College,SN_I_0364,2025,10/27/2025,2/22/2026,2/22/2026,,YES,NO
SN_P_0032,Western Sydney University International College,SN_I_0365,2025,11/17/2025,2/6/2026,2/6/2026,,YES,NO
SN_P_0032,Western Sydney University International College,SN_I_0366,2025,12/1/2025,3/1/2026,3/1/2026,,YES,NO
SN_P_0032,Western Sydney University International College,SN_I_0367,2025,12/1/2025,3/1/2026,3/1/2026,,YES,NO
SN_P_0030,Asia Pacific International College (APIC),SN_I_0368,2026,2/9/2026,5/1/2026,5/1/2026,,YES,NO
SN_P_0030,Asia Pacific International College (APIC),SN_I_0369,2026,6/1/2026,8/21/2026,8/21/2026,,YES,NO
SN_P_0030,Asia Pacific International College (APIC),SN_I_0370,2026,9/28/2026,12/18/2026,12/18/2026,,YES,NO
SN_P_0040,Charles Darwin University,SN_I_0371,2026,2/2/2026,6/30/2026,6/30/2026,,YES,NO
SN_P_0040,Charles Darwin University,SN_I_0372,2026,3/2/2026,6/30/2026,6/30/2026,,YES,NO
SN_P_0040,Charles Darwin University,SN_I_0373,2026,7/13/2026,11/30/2026,11/30/2026,,YES,NO
SN_P_0040,Charles Darwin University,SN_I_0374,2026,7/13/2026,11/30/2026,11/30/2026,,YES,NO
SN_P_0040,Charles Darwin University,SN_I_0375,2026,11/2/2026,2/12/2027,2/12/2027,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_0376,2026,1/11/2026,3/6/2026,3/6/2026,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_0377,2026,1/11/2026,3/6/2026,3/6/2026,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_0378,2026,1/12/2026,5/1/2026,5/1/2026,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_0379,2026,1/12/2026,5/1/2026,5/1/2026,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_0380,2026,3/2/2026,6/19/2026,6/19/2026,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_0381,2026,3/2/2026,6/19/2026,6/19/2026,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_0382,2026,3/2/2026,6/19/2026,6/19/2026,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_0383,2026,3/2/2026,6/19/2026,6/19/2026,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_0384,2026,3/9/2026,5/1/2026,5/1/2026,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_0385,2026,5/4/2026,6/26/2026,6/26/2026,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_0386,2026,5/25/2026,8/14/2026,8/14/2026,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_0387,2026,5/25/2026,8/14/2026,8/14/2026,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_0388,2026,5/25/2026,8/14/2026,8/14/2026,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_0389,2026,5/25/2026,8/14/2026,8/14/2026,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_0390,2026,6/29/2026,8/21/2026,8/21/2026,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_0391,2026,7/13/2026,10/30/2026,10/30/2026,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_0392,2026,7/13/2026,10/30/2026,10/30/2026,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_0393,2026,7/13/2026,10/30/2026,10/30/2026,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_0394,2026,7/13/2026,10/30/2026,10/30/2026,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_0395,2026,8/24/2026,10/16/2026,10/16/2026,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_0396,2026,8/31/2026,12/18/2026,12/18/2026,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_0397,2026,8/31/2026,12/18/2026,12/18/2026,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_0398,2026,10/19/2026,12/11/2026,12/11/2026,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_0399,2026,11/16/2026,2/12/2027,2/12/2027,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_0400,2026,11/16/2026,2/12/2027,2/12/2027,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_0401,2026,11/16/2026,2/12/2027,2/12/2027,,YES,NO
,Charles Sturt University Sydney | Melbourne,SN_I_0402,2026,3/2/2026,6/19/2026,6/19/2026,,YES,NO
,Charles Sturt University Sydney | Melbourne,SN_I_0403,2026,7/13/2026,10/30/2026,10/30/2026,,YES,NO
,Charles Sturt University Sydney | Melbourne,SN_I_0404,2026,11/16/2026,2/12/2027,2/12/2027,,YES,NO
SN_P_0026,Curtin College,SN_I_0405,2026,1/5/2026,7/31/2026,7/31/2026,,YES,NO
SN_P_0026,Curtin College,SN_I_0406,2026,2/9/2026,7/31/2026,7/31/2026,,YES,NO
SN_P_0026,Curtin College,SN_I_0407,2026,2/16/2026,5/22/2026,5/22/2026,,YES,NO
SN_P_0026,Curtin College,SN_I_0408,2026,2/16/2026,7/31/2026,7/31/2026,,YES,NO
SN_P_0026,Curtin College,SN_I_0409,2026,2/23/2026,6/30/2026,6/30/2026,,YES,NO
SN_P_0026,Curtin College,SN_I_0410,2026,3/2/2026,5/31/2026,5/31/2026,,YES,NO
SN_P_0026,Curtin College,SN_I_0411,2026,6/15/2026,9/20/2026,9/20/2026,,YES,NO
SN_P_0026,Curtin College,SN_I_0412,2026,7/20/2026,12/31/2026,12/31/2026,,YES,NO
SN_P_0026,Curtin College,SN_I_0413,2026,7/20/2026,12/31/2026,12/31/2026,,YES,NO
SN_P_0026,Curtin College,SN_I_0414,2026,7/27/2026,12/31/2026,12/31/2026,,YES,NO
SN_P_0026,Curtin College,SN_I_0415,2026,7/27/2026,12/31/2026,12/31/2026,,YES,NO
SN_P_0026,Curtin College,SN_I_0416,2026,7/27/2026,12/31/2026,12/31/2026,,YES,NO
SN_P_0026,Curtin College,SN_I_0417,2026,8/31/2026,11/29/2026,11/29/2026,,YES,NO
SN_P_0026,Curtin College,SN_I_0418,2026,10/12/2026,1/22/2027,1/22/2027,,YES,NO
SN_P_0026,Curtin College,SN_I_0419,2026,11/30/2026,7/31/2027,7/31/2027,,YES,NO
SN_P_0006,Deakin University,SN_I_0420,2026,1/1/2026,12/31/2026,12/31/2026,,YES,NO
SN_P_0006,Deakin University,SN_I_0421,2026,1/1/2026,12/31/2026,12/31/2026,,YES,NO
SN_P_0006,Deakin University,SN_I_0422,2026,1/1/2026,12/31/2026,12/31/2026,,YES,NO
SN_P_0006,Deakin University,SN_I_0423,2026,1/5/2026,2/6/2026,2/6/2026,,YES,NO
SN_P_0006,Deakin University,SN_I_0424,2026,1/26/2026,6/30/2026,6/30/2026,,YES,NO
SN_P_0006,Deakin University,SN_I_0425,2026,2/9/2026,3/13/2026,3/13/2026,,YES,NO
SN_P_0006,Deakin University,SN_I_0426,2026,3/2/2026,6/30/2026,6/30/2026,,YES,NO
SN_P_0006,Deakin University,SN_I_0427,2026,3/16/2026,4/17/2026,4/17/2026,,YES,NO
SN_P_0006,Deakin University,SN_I_0428,2026,4/20/2026,5/22/2026,5/22/2026,,YES,NO
SN_P_0006,Deakin University,SN_I_0429,2026,5/25/2026,6/26/2026,6/26/2026,,YES,NO
SN_P_0006,Deakin University,SN_I_0430,2026,6/24/2026,10/31/2026,10/31/2026,,YES,NO
SN_P_0006,Deakin University,SN_I_0431,2026,6/29/2026,11/30/2026,11/30/2026,,YES,NO
SN_P_0006,Deakin University,SN_I_0432,2026,7/6/2026,8/7/2026,8/7/2026,,YES,NO
SN_P_0006,Deakin University,SN_I_0433,2026,7/6/2026,11/30/2026,11/30/2026,,YES,NO
SN_P_0006,Deakin University,SN_I_0434,2026,8/10/2026,9/11/2026,9/11/2026,,YES,NO
SN_P_0006,Deakin University,SN_I_0435,2026,9/21/2026,10/23/2026,10/23/2026,,YES,NO
SN_P_0006,Deakin University,SN_I_0436,2026,10/21/2026,2/20/2027,2/20/2027,,YES,NO
SN_P_0006,Deakin University,SN_I_0437,2026,11/2/2026,12/4/2026,12/4/2026,,YES,NO
SN_P_0006,Deakin University,SN_I_0438,2026,11/2/2026,2/19/2027,2/19/2027,,YES,NO
SN_P_0029,ECA College,SN_I_0439,2026,1/5/2026,3/15/2026,3/15/2026,,YES,NO
SN_P_0029,ECA College,SN_I_0440,2026,2/2/2026,3/15/2026,3/15/2026,,YES,NO
SN_P_0029,ECA College,SN_I_0441,2026,2/9/2026,3/15/2026,3/15/2026,,YES,NO
SN_P_0029,ECA College,SN_I_0442,2026,2/16/2026,3/15/2026,3/15/2026,,YES,NO
SN_P_0029,ECA College,SN_I_0443,2026,4/6/2026,6/14/2026,6/14/2026,,YES,NO
SN_P_0029,ECA College,SN_I_0444,2026,5/4/2026,6/14/2026,6/14/2026,,YES,NO
SN_P_0029,ECA College,SN_I_0445,2026,5/4/2026,6/14/2026,6/14/2026,,YES,NO
SN_P_0029,ECA College,SN_I_0446,2026,5/11/2026,6/14/2026,6/14/2026,,YES,NO
SN_P_0029,ECA College,SN_I_0447,2026,7/6/2026,9/13/2026,9/13/2026,,YES,NO
SN_P_0029,ECA College,SN_I_0448,2026,8/3/2026,9/13/2026,9/13/2026,,YES,NO
SN_P_0029,ECA College,SN_I_0449,2026,8/10/2026,9/13/2026,9/13/2026,,YES,NO
SN_P_0029,ECA College,SN_I_0450,2026,8/10/2026,9/13/2026,9/13/2026,,YES,NO
SN_P_0029,ECA College,SN_I_0451,2026,10/5/2026,12/13/2026,12/13/2026,,YES,NO
SN_P_0029,ECA College,SN_I_0452,2026,11/2/2026,12/13/2026,12/13/2026,,YES,NO
SN_P_0029,ECA College,SN_I_0453,2026,11/9/2026,12/13/2026,12/13/2026,,YES,NO
SN_P_0029,ECA College,SN_I_0454,2026,11/9/2026,12/13/2026,12/13/2026,,YES,NO
,ELSIS,SN_I_0455,2026,1/5/2026,1/11/2026,1/11/2026,,YES,NO
,ELSIS,SN_I_0456,2026,1/12/2026,1/18/2026,1/18/2026,,YES,NO
,ELSIS,SN_I_0457,2026,1/19/2026,1/25/2026,1/25/2026,,YES,NO
,ELSIS,SN_I_0458,2026,1/26/2026,2/1/2026,2/1/2026,,YES,NO
,ELSIS,SN_I_0459,2026,2/2/2026,2/8/2026,2/8/2026,,YES,NO
,ELSIS,SN_I_0460,2026,2/9/2026,2/15/2026,2/15/2026,,YES,NO
,ELSIS,SN_I_0461,2026,2/16/2026,2/22/2026,2/22/2026,,YES,NO
,ELSIS,SN_I_0462,2026,2/23/2026,3/1/2026,3/1/2026,,YES,NO
,ELSIS,SN_I_0463,2026,3/2/2026,3/8/2026,3/8/2026,,YES,NO
,ELSIS,SN_I_0464,2026,3/9/2026,3/15/2026,3/15/2026,,YES,NO
,ELSIS,SN_I_0465,2026,3/16/2026,3/22/2026,3/22/2026,,YES,NO
,ELSIS,SN_I_0466,2026,3/23/2026,3/29/2026,3/29/2026,,YES,NO
,ELSIS,SN_I_0467,2026,3/30/2026,4/5/2026,4/5/2026,,YES,NO
,ELSIS,SN_I_0468,2026,4/6/2026,4/12/2026,4/12/2026,,YES,NO
,ELSIS,SN_I_0469,2026,4/13/2026,4/19/2026,4/19/2026,,YES,NO
,ELSIS,SN_I_0470,2026,4/20/2026,4/26/2026,4/26/2026,,YES,NO
,ELSIS,SN_I_0471,2026,4/27/2026,5/3/2026,5/3/2026,,YES,NO
,ELSIS,SN_I_0472,2026,5/4/2026,5/10/2026,5/10/2026,,YES,NO
,ELSIS,SN_I_0473,2026,5/11/2026,5/17/2026,5/17/2026,,YES,NO
,ELSIS,SN_I_0474,2026,5/18/2026,5/24/2026,5/24/2026,,YES,NO
,ELSIS,SN_I_0475,2026,5/25/2026,5/31/2026,5/31/2026,,YES,NO
,ELSIS,SN_I_0476,2026,6/1/2026,6/7/2026,6/7/2026,,YES,NO
,ELSIS,SN_I_0477,2026,6/8/2026,6/14/2026,6/14/2026,,YES,NO
,ELSIS,SN_I_0478,2026,6/15/2026,6/21/2026,6/21/2026,,YES,NO
,ELSIS,SN_I_0479,2026,6/22/2026,6/28/2026,6/28/2026,,YES,NO
,ELSIS,SN_I_0480,2026,6/29/2026,7/5/2026,7/5/2026,,YES,NO
,ELSIS,SN_I_0481,2026,7/6/2026,7/12/2026,7/12/2026,,YES,NO
,ELSIS,SN_I_0482,2026,7/13/2026,7/19/2026,7/19/2026,,YES,NO
,ELSIS,SN_I_0483,2026,7/20/2026,7/26/2026,7/26/2026,,YES,NO
,ELSIS,SN_I_0484,2026,7/27/2026,8/2/2026,8/2/2026,,YES,NO
,ELSIS,SN_I_0485,2026,8/3/2026,8/9/2026,8/9/2026,,YES,NO
,ELSIS,SN_I_0486,2026,8/10/2026,8/16/2026,8/16/2026,,YES,NO
,ELSIS,SN_I_0487,2026,8/17/2026,8/23/2026,8/23/2026,,YES,NO
,ELSIS,SN_I_0488,2026,8/24/2026,8/30/2026,8/30/2026,,YES,NO
,ELSIS,SN_I_0489,2026,8/31/2026,9/6/2026,9/6/2026,,YES,NO
,ELSIS,SN_I_0490,2026,9/7/2026,9/13/2026,9/13/2026,,YES,NO
,ELSIS,SN_I_0491,2026,9/14/2026,9/20/2026,9/20/2026,,YES,NO
,ELSIS,SN_I_0492,2026,9/21/2026,9/27/2026,9/27/2026,,YES,NO
,ELSIS,SN_I_0493,2026,9/28/2026,10/4/2026,10/4/2026,,YES,NO
,ELSIS,SN_I_0494,2026,10/5/2026,10/11/2026,10/11/2026,,YES,NO
,ELSIS,SN_I_0495,2026,10/12/2026,10/18/2026,10/18/2026,,YES,NO
,ELSIS,SN_I_0496,2026,10/19/2026,10/25/2026,10/25/2026,,YES,NO
,ELSIS,SN_I_0497,2026,10/26/2026,11/1/2026,11/1/2026,,YES,NO
,ELSIS,SN_I_0498,2026,11/2/2026,11/8/2026,11/8/2026,,YES,NO
,ELSIS,SN_I_0499,2026,11/9/2026,11/15/2026,11/15/2026,,YES,NO
,ELSIS,SN_I_0500,2026,11/16/2026,11/22/2026,11/22/2026,,YES,NO
,ELSIS,SN_I_0501,2026,11/23/2026,11/29/2026,11/29/2026,,YES,NO
,ELSIS,SN_I_0502,2026,11/30/2026,12/6/2026,12/6/2026,,YES,NO
,ELSIS,SN_I_0503,2026,12/7/2026,12/13/2026,12/13/2026,,YES,NO
,ELSIS,SN_I_0504,2026,12/14/2026,12/20/2026,12/20/2026,,YES,NO
SN_P_0018,Eynesbury College,SN_I_0505,2026,1/5/2026,2/6/2026,2/6/2026,,YES,NO
SN_P_0018,Eynesbury College,SN_I_0506,2026,1/26/2026,7/3/2026,7/3/2026,,YES,NO
SN_P_0018,Eynesbury College,SN_I_0507,2026,2/9/2026,3/13/2026,3/13/2026,,YES,NO
SN_P_0018,Eynesbury College,SN_I_0508,2026,2/23/2026,7/31/2026,7/31/2026,,YES,NO
SN_P_0018,Eynesbury College,SN_I_0509,2026,2/23/2026,5/29/2026,5/29/2026,,YES,NO
SN_P_0018,Eynesbury College,SN_I_0510,2026,2/23/2026,7/31/2026,7/31/2026,,YES,NO
SN_P_0018,Eynesbury College,SN_I_0511,2026,3/2/2026,7/14/2026,7/14/2026,,YES,NO
SN_P_0018,Eynesbury College,SN_I_0512,2026,3/2/2026,7/10/2026,7/10/2026,,YES,NO
SN_P_0018,Eynesbury College,SN_I_0513,2026,3/16/2026,4/17/2026,4/17/2026,,YES,NO
SN_P_0018,Eynesbury College,SN_I_0514,2026,5/4/2026,6/5/2026,6/5/2026,,YES,NO
SN_P_0018,Eynesbury College,SN_I_0515,2026,6/9/2026,7/10/2026,7/10/2026,,YES,NO
SN_P_0018,Eynesbury College,SN_I_0516,2026,6/15/2026,9/18/2026,9/18/2026,,YES,NO
SN_P_0018,Eynesbury College,SN_I_0517,2026,7/20/2026,8/21/2026,8/21/2026,,YES,NO
SN_P_0018,Eynesbury College,SN_I_0518,2026,7/20/2026,12/31/2026,12/31/2026,,YES,NO
SN_P_0018,Eynesbury College,SN_I_0519,2026,7/20/2026,12/31/2026,12/31/2026,,YES,NO
SN_P_0018,Eynesbury College,SN_I_0520,2026,7/27/2026,12/31/2026,12/31/2026,,YES,NO
SN_P_0018,Eynesbury College,SN_I_0521,2026,7/27/2026,12/15/2026,12/15/2026,,YES,NO
